,T,phi,replicate_id,err_mu_hat,phi_hat,Dt,boot_mean_Dt,boot_sig_Dt
597,500.0,0.8,97.0,0.00041509105630718057,0.7948717948717948,0.01614484127110136,0.07732588308707433,0.0023622608661524815
598,500.0,0.8,98.0,0.0003440560282410769,0.7692307692307692,0.01602456689255059,0.07312991137340262,0.0021393906596286123
599,500.0,0.8,99.0,7.415098156356091e-05,0.7948717948717948,0.015820474725017505,0.07763656912319865,0.0025213833402445147
600,500.0,0.8,100.0,0.00031620675646991983,0.7948717948717948,0.016645278917567136,0.08150230357080003,0.002759161043246081
601,500.0,0.8,101.0,0.0005017800708289002,0.8205128205128205,0.016998434415094882,0.09543091647324756,0.003190585384974659
602,500.0,0.8,102.0,0.00038125322810268254,0.7948717948717948,0.01681159667904971,0.08368863178761148,0.0028360946615935433
603,500.0,0.8,103.0,0.0008110026623116714,0.7948717948717948,0.01680066948942011,0.07713065538007817,0.002259235735553901
604,500.0,0.8,104.0,0.00021243904171746897,0.8205128205128205,0.015759104493504705,0.08219079833169558,0.002660841307320047
605,500.0,0.8,105.0,0.0006626060167640921,0.8205128205128205,0.01580930427263242,0.08297522307243686,0.002436995781273137
606,500.0,0.8,106.0,0.0008839534374832044,0.7948717948717948,0.016926107713270255,0.08583788812053149,0.002748795734219072
607,500.0,0.8,107.0,0.0029400451931609526,0.8205128205128205,0.016439410294407222,0.08674162925540121,0.0029006758237954708
608,500.0,0.8,108.0,0.00030506339237913467,0.7692307692307692,0.016037249497906386,0.07195170734415762,0.0022127769429221554
609,500.0,0.8,109.0,0.0007910303441338027,0.8205128205128205,0.016913127511539065,0.09331612425091905,0.003121061107396959
610,500.0,0.8,110.0,0.00033354401157777863,0.7948717948717948,0.015460346305119117,0.07862678524432473,0.002494411825158433
611,500.0,0.8,111.0,0.0003203489700417805,0.7948717948717948,0.016172610711678848,0.08117211540158575,0.0026454168735719112
612,500.0,0.8,112.0,0.0015069840919261597,0.7948717948717948,0.015919951166874995,0.07709680477499621,0.002382555243564635
613,500.0,0.8,113.0,0.0019847071748618737,0.7692307692307692,0.01662469488463937,0.07183470265047175,0.002427536627278675
614,500.0,0.8,114.0,0.0011598985964575309,0.7948717948717948,0.01486701830273842,0.07107336815163903,0.0021682941170175964
615,500.0,0.8,115.0,0.000977033541741624,0.7948717948717948,0.015169769636054304,0.0703329379554134,0.002210472613012365
616,500.0,0.8,116.0,0.0004306166852215591,0.8205128205128205,0.014722738082991424,0.0803898700883398,0.002583180998407657
617,500.0,0.8,117.0,0.000276299154341468,0.7948717948717948,0.015842808499280832,0.0728423750627667,0.0021823305226361697
618,500.0,0.8,118.0,0.0007173533469022842,0.7948717948717948,0.01684961627956827,0.08284645736769536,0.0026613902807774525
619,500.0,0.8,119.0,0.0005084669599087049,0.7948717948717948,0.01646131610455158,0.07798505010091777,0.0026211390416794305
620,500.0,0.8,120.0,0.0008342063570069406,0.8205128205128205,0.016742149314584204,0.08968527624021982,0.0029936906715660023
621,500.0,0.8,121.0,0.0003094921063419344,0.7948717948717948,0.016676541449842562,0.07798592654378342,0.00246344509159704
622,500.0,0.8,122.0,0.0004393218999613675,0.8205128205128205,0.016416222524013584,0.09229980298869042,0.0029652683819834515
623,500.0,0.8,123.0,0.0003552793560095302,0.8205128205128205,0.015543333243827912,0.08436429190498766,0.002751271575752838
624,500.0,0.8,124.0,0.0007275818903567225,0.7692307692307692,0.016291243051018426,0.06765235678919526,0.002004550588048413
